"","F-Value","Pr(>F)","Not-exposed_Radiotherapy-Exposed_Radiotherapy","diff Not-exposed_Radiotherapy-Exposed_Radiotherapy","NETcolors"
"ABCF3|55324",0.235469489785065,0.627747059152893,0.627747059145273,-0.0183270200116805,"blue"
"ABCG1|9619",2.08422154387006,0.149563053292865,0.149563053272993,-0.126197132236324,"grey"
"ABCG2|9429",4.1342774934277,0.0426423952143298,0.0426423951902439,0.282879153495728,"yellow"
"ABCG4|64137",1.26665371571147,0.261029050202499,0.261029050186062,0.253360856154481,"brown"
"ABCG5|64240",7.62802923208428,0.00599540279556592,0.00599540276941946,0.660019333709563,"blue"
"ABHD10|55347",5.33153848478508,0.0214206196677809,0.0214206196426576,0.145772201107397,"grey"
"ABHD11|83451",1.79409513331376,0.18114215818705,0.181142158168214,-0.127356265427419,"blue"
"ABHD12|26090",1.93977723579319,0.164419156572236,0.164419156552856,-0.140771267964562,"blue"
"ABHD12B|145447",3.25428463081693,0.0719432734060545,0.0719432733832673,-0.610343980687474,"brown"
"ABHD13|84945",0.0131102719250547,0.908895316253559,0.90889531625175,0.00591506163615918,"turquoise"
"ABHD14A|25864",5.86230570761962,0.0158854134435499,0.0158854134180745,0.220241643025787,"blue"
"ABHD14B|84836",2.47952346290863,0.116079523096275,0.116079523075221,0.108095707488879,"blue"
"ABHD15|116236",1.6279049359258,0.202688300685068,0.202688300666912,-0.0831542674038737,"grey"
"ABHD1|84696",2.97841195173064,0.0851071472879711,0.0851071472657264,0.314195453231452,"grey"
"ABHD2|11057",3.35639184176631,0.0676425785681458,0.0676425785451769,0.253113697845139,"grey"
"ABHD3|171586",0.0806732865190227,0.776525057947813,0.776525057943315,0.0208982274109051,"grey"
"ABHD4|63874",1.4732774108572,0.22550180439557,0.225501804378107,-0.0782673163336938,"yellow"
"ABHD5|51099",3.31327503697587,0.0694239599123361,0.0694239598894446,-0.0802562654469732,"turquoise"
"ABHD6|57406",2.9239129730122,0.0880041419664082,0.0880041419442786,0.111562973844016,"brown"
"ABHD8|79575",4.31367592601469,0.0384059637158648,0.0384059636915866,-0.153167310294327,"blue"
"ABI1|10006",0.20268326062318,0.652792674126861,0.652792674119786,-0.0166856209513178,"turquoise"
"ABI2|10152",2.06247534450149,0.151698673360281,0.151698673340474,0.0730191187687019,"turquoise"
"ABI3|51225",4.98455024793501,0.0260935860146252,0.0260935859897856,-0.24434162177098,"yellow"
"ABI3BP|25890",0.124642509849641,0.724227486585654,0.724227486580074,-0.0591270845255485,"yellow"
"ABL1|25",3.20895710323353,0.0739458740198242,0.0739458739971219,0.0786253786385753,"turquoise"
"ABL2|27",0.0397220021769836,0.84212020426902,0.842120204265846,0.0100926229712961,"turquoise"
"ABLIM1|3983",2.28245215132878,0.131586239903457,0.131586239882962,0.195649996141341,"brown"
"ABLIM2|84448",3.29771481364422,0.0700791506301738,0.0700791506073086,-0.222404495916319,"yellow"
"ABLIM3|22885",0.620302283536775,0.431372962698489,0.431372962686465,0.0930863482886171,"grey"
"ABO|28",1.43739075998626,0.2312285131948,0.231228513177503,0.365982660143855,"black"
"ABP1|26",3.90331609498178,0.0488358181193621,0.0488358180955526,0.915439630941166,"black"
"ABR|29",1.18981734888439,0.275982975986412,0.275982975970397,0.0556359944803848,"black"
"ABRA|137735",0.248372056121777,0.618480904747513,0.618480904739707,-0.194830905535365,"yellow"
"ABT1|29777",0.844583698278905,0.358609170244886,0.358609170231061,-0.0407865891718746,"pink"
"ABTB1|80325",0.729742368684309,0.393446828381511,0.393446828368559,-0.0684634918574698,"green"
"ABTB2|25841",4.1389317266851,0.0425264737233789,0.0425264736992873,-0.280343008507641,"yellow"
"ACAA1|30",3.36488526575134,0.0672974893440549,0.0672974893210686,0.127707872932382,"blue"
"ACAA2|10449",0.280281815436348,0.596792335460747,0.596792335452466,0.0602802195351657,"brown"
"ACACA|31",0.714034927743113,0.39858188278715,0.398581882774327,0.0760195465566476,"turquoise"
"ACACB|32",1.16401712312372,0.281244473397841,0.281244473381971,0.129088659442161,"brown"
"ACAD10|80724",0.777539745046746,0.378391884810184,0.378391884796866,0.0544968241389263,"green"
"ACAD11|84129",2.31864526428917,0.128573257678526,0.128573257657922,-0.138889568372537,"green"
"ACAD8|27034",6.93698742560028,0.00875051138911604,0.00875051136316241,0.393643870859909,"grey"
"ACAD9|28976",3.39215427678676,0.0662022480090661,0.0662022479860304,-0.0721081527920759,"blue"
"ACADL|33",2.66324269027422,0.103430142125016,0.103430142103488,0.331955438131045,"grey"
"ACADM|34",3.39690984959278,0.0660132083916833,0.0660132083686441,0.122534422170888,"turquoise"
"ACADS|35",0.535387788659897,0.464752800764554,0.464752800753319,0.066903225555933,"blue"
"ACADSB|36",0.542200742428122,0.461927373783605,0.461927373772294,-0.0690440595909649,"turquoise"
"ACADVL|37",0.303755440897798,0.58182655594962,0.581826555941027,-0.0388423747466096,"blue"
"ACAN|176",0.0106006457351534,0.918043613210557,0.918043613208915,-0.0261268115815874,"yellow"
"ACAP1|9744",2.27056000116805,0.132593414041994,0.132593414021534,-0.251286471214025,"red"
"ACAP2|23527",0.499534918662717,0.480090950934742,0.480090950923856,-0.0445995824265424,"turquoise"
"ACAP3|116983",5.32808376235346,0.0214625800059083,0.0214625799807894,-0.212624697014075,"green"
"ACAT1|38",0.254337743477457,0.614297902599154,0.614297902591262,-0.0421806220784458,"magenta"
"ACAT2|39",2.60581549827645,0.107212791588482,0.107212791567099,0.155898864662481,"grey"
"ACBD3|64746",3.40877516457856,0.0655440658979834,0.0655440658749225,-0.113585720238863,"turquoise"
"ACBD4|79777",1.27198451483972,0.260029516827484,0.260029516811024,-0.0825835856746782,"green"
"ACBD5|91452",0.000777199099878357,0.977772278131664,0.977772278131239,-0.00169474611805676,"turquoise"
"ACBD6|84320",6.77042892788588,0.00959101877276825,0.00959101874687251,-0.136191770297218,"pink"
"ACBD7|414149",1.57222516800926,0.210571797229787,0.210571797211872,0.161981215475317,"magenta"
"ACCN1|40",0.0996571611680075,0.752396769470793,0.752396769465724,-0.120027822933083,"grey"
"ACCN2|41",1.67276759342261,0.196589127898182,0.196589127879836,0.122595113036446,"grey"
"ACCN3|9311",0.0249753588218623,0.874503360851316,0.874503360848799,-0.0344107960776503,"green"
"ACCN4|55515",0.140783488341035,0.707690977777538,0.707690977771533,-0.0985348223069359,"green"
"ACCS|84680",2.06613464733563,0.151336895884849,0.151336895865037,-0.16702632694472,"green"
"ACD|65057",0.514153357708603,0.473739360565365,0.47373936055434,-0.0445736157558301,"green"
"ACE|1636",0.457058695645978,0.499368669531461,0.499368669521023,0.0837320918906919,"brown"
"ACE2|59272",2.72396025852747,0.0995895043070921,0.0995895042854178,-0.305157990025093,"black"
"ACER1|125981",11.0664780763185,0.000955231355431195,0.000955231328918504,0.991902765439154,"brown"
"ACER2|340485",1.95750432199921,0.16250814854926,0.162508148529821,0.215176374974503,"turquoise"
"ACER3|55331",4.09145952687983,0.0437246306647037,0.0437246306406568,-0.295126158362699,"turquoise"
"ACHE|43",9.23026107318544,0.0025269281219102,0.0025269280955128,-0.579836280447953,"yellow"
"ACIN1|22985",0.158248989603532,0.690973038796051,0.690973038789771,-0.0156901376963638,"green"
"ACLY|47",1.99915835645835,0.158116943893881,0.158116943874297,0.111941852350443,"turquoise"
"ACN9|57001",0.733577510006538,0.392207551736857,0.392207551723881,-0.0640936080691077,"pink"
"ACO1|48",0.152681028288973,0.696181657531298,0.696181657525135,-0.0239710621516522,"grey"
"ACO2|50",1.61639683269089,0.204288644931125,0.204288644913017,-0.0557920258411055,"grey"
"ACOT11|26027",0.612518009342563,0.43427613471962,0.434276134707658,0.133700160740977,"black"
"ACOT12|134526",4.43057255237807,0.0358984043393808,0.0358984043152678,0.664233324820154,"grey"
"ACOT13|55856",4.10893655343968,0.043279432524843,0.0432794325007878,0.102809461597682,"blue"
"ACOT1|641371",2.85056375560235,0.0920737408183249,0.0920737407963587,-0.147323842781429,"blue"
"ACOT2|10965",7.21752788417309,0.00750189913675534,0.00750189911071475,-0.222320575365769,"grey"
"ACOT4|122970",0.28831168587632,0.59158479763014,0.591584797621751,-0.0610374691593485,"grey"
"ACOT6|641372",0.0594579300679515,0.807473262110859,0.807473262106843,-0.0617742912359878,"grey"
"ACOT7|11332",4.40504293054383,0.0364209168327807,0.0364209168084211,-0.127205371162466,"blue"
"ACOT8|10005",0.186383689731364,0.666162053072261,0.666162053065457,0.026843681200388,"blue"
"ACOT9|23597",8.92458004651544,0.00297613899724902,0.002976138970885,-0.144073999242259,"grey"
"ACOX1|51",4.01927938083885,0.0456151990770184,0.0456151990530608,0.0974189961219594,"turquoise"
"ACOX2|8309",11.3202856721404,0.00083606421732913,0.000836064190807728,0.656511651599246,"brown"
"ACOX3|8310",4.57585283120836,0.0329934770053176,0.0329934769808199,0.163928099097484,"grey"
"ACOXL|55289",0.083203970159599,0.773141842951453,0.773141842946883,0.0593462610241353,"grey"
"ACP1|52",1.06767456869909,0.302057528454276,0.302057528438989,-0.0369458284537867,"magenta"
"ACP2|53",9.09767344688455,0.00271260705399376,0.00271260702760989,0.202366159018519,"grey"
"ACP5|54",1.62064476914456,0.203696184254319,0.203696184236193,0.243563498462436,"brown"
"ACP6|51205",2.77985602855708,0.0961916759569401,0.0961916759351321,-0.121058701173963,"blue"
"ACPL2|92370",0.0976119756046407,0.754867272727813,0.754867272722872,0.0160799200765656,"turquoise"
"ACPP|55",7.71135119016873,0.00572960337655036,0.00572960335038519,0.580211897458561,"grey"
"ACPT|93650",0.375181520427604,0.540520940019392,0.540520940009848,-0.162924621454155,"blue"
"ACR|49",7.63776895599905,0.00596487226591235,0.00596487223982956,-0.448868941397274,"grey"
"ACRBP|84519",0.979296864678732,0.322934198513582,0.322934198498837,-0.112073500672957,"green"
"ACRC|93953",6.33339130622734,0.0122148917424774,0.0122148917167595,-0.342840165997616,"green"
"ACRV1|56",0.321436012759715,0.571046650778937,0.571046650769797,0.150807521167344,"pink"
"ACSBG1|23205",5.95480453815732,0.0150848745218656,0.0150848744964233,0.359751676817342,"brown"
"ACSBG2|81616",0.0289198435802825,0.865046718234937,0.865046718232097,-0.0496461243937469,"green"
"ACSF2|80221",0.196851468796072,0.657499603022566,0.65749960301559,-0.0732713547840653,"black"
"ACSF3|197322",0.797426566011644,0.372368065283208,0.37236806526973,0.0595117820991291,"blue"
"ACSL1|2180",0.0101832073537582,0.91966788892023,0.919667888918617,-0.009079088123924,"grey"
"ACSL3|2181",0.520211576482033,0.471147087003472,0.471147086992374,0.0799244674890076,"turquoise"
"ACSL4|2182",0.0324248113865433,0.857184096016441,0.857184096013576,-0.0207731356703782,"brown"
"ACSL5|51703",0.417340496734997,0.5186149192235,0.518614919213497,0.127019769558746,"grey"
"ACSL6|23305",0.0717444886883098,0.788943483127083,0.788943483122816,-0.0460766738959264,"grey"
"ACSM1|116285",1.09162536356989,0.296703857600286,0.296703857584837,0.324837554724764,"grey"
"ACSM3|6296",0.101977765918973,0.749625559547395,0.74962555954234,-0.0508829876194454,"grey"
"ACSM5|54988",0.729210967759295,0.393618988247269,0.393618988234321,0.16026716175049,"red"
"ACSS1|84532",0.377798991825622,0.539111688434731,0.539111688425187,0.0433841312979606,"grey"
"ACSS2|55902",0.119973065886749,0.729234715981668,0.729234715976187,0.017729054605601,"brown"
"ACSS3|79611",7.03290826663846,0.00830119898327372,0.0083011989572892,0.487891123660956,"brown"
"ACTA1|58",1.31493015513038,0.252147615736696,0.252147615720006,0.457099534678822,"brown"
"ACTA2|59",3.61667628911642,0.0578773728624188,0.0578773728390205,0.304488795530958,"brown"
"ACTB|60",0.556210050515377,0.456202630030228,0.456202630018784,-0.0473576012923793,"yellow"
"ACTBL2|345651",6.84392236838428,0.00921035927936245,0.0092103592534406,-0.950265221615227,"red"
"ACTC1|70",16.3078007504584,6.38568026164132e-05,6.38567760484765e-05,1.33518785927564,"brown"
"ACTG1|71",4.07052966842825,0.0442641568185139,0.0442641567944914,-0.11055300828898,"grey"
"ACTG2|72",8.79652444630918,0.00318779770326046,0.00318779767691146,0.594621861940006,"brown"
"ACTL6A|86",4.27615830312492,0.0392537486468785,0.0392537486226443,-0.0960252449851708,"magenta"
"ACTL8|81569",0.610970595847206,0.434868297726801,0.434868297714551,-0.262328481782871,"magenta"
"ACTN1|87",2.80942182103798,0.0944458377351609,0.0944458377132874,0.153379937201157,"brown"
"ACTN2|88",0.438027235156039,0.508434844141664,0.508434844131397,0.286540721748357,"brown"
"ACTN3|89",0.000526421921795199,0.981705903844002,0.981705903843621,0.0059146049551696,"brown"
"ACTN4|81",1.87169952771513,0.172001728491649,0.172001728472527,-0.0671230438045143,"yellow"
"ACTR10|55860",0.501174661741275,0.479371584157208,0.479371584146329,-0.0230283142368251,"grey"
"ACTR1A|10121",1.09958505810152,0.294951728555563,0.294951728540078,0.0450726525260894,"blue"
"ACTR1B|10120",0.342476120431535,0.558713284415613,0.558713284406478,-0.0200758213470262,"blue"
"ACTR2|10097",0.20559055128241,0.650476533765483,0.65047653375836,-0.0227607191352046,"turquoise"
"ACTR3|10096",2.15357032962554,0.14297667439774,0.142976674377645,-0.073022820900837,"turquoise"
"ACTR3B|57180",2.40567208631106,0.121638756587852,0.121638756567001,-0.0904100609989147,"pink"
"ACTR3C|653857",0.172245478955613,0.678332777422462,0.678332777415926,0.0396474786192895,"grey"
"ACTR5|79913",0.00710332417604469,0.932872434643537,0.932872434642195,0.00373517069145812,"blue"
"ACTR6|64431",0.201738405956808,0.653549709522382,0.65354970951533,-0.018948661066112,"grey"
"ACTR8|93973",0.160703640747033,0.68871050107102,0.688710501064683,0.0200977348563605,"turquoise"
"ACVR1|90",3.8441248856046,0.0505717926861829,0.0505717926624556,-0.120270448403444,"turquoise"
"ACVR1B|91",0.145575804212201,0.702989879851858,0.70298987984583,0.0196975609727073,"turquoise"
"ACVR1C|130399",0.484572334486575,0.486738111649882,0.48673811163915,0.0885651960244127,"grey"
"ACVR2A|92",2.38843995928879,0.122978077283765,0.122978077262963,0.0963663141055768,"grey"
"ACVR2B|93",0.00590294439004055,0.938794360729676,0.938794360728446,0.00605154897618831,"turquoise"
"ACVRL1|94",0.594682039622914,0.44104180149776,0.441041801485962,-0.0848733406872197,"yellow"
"ACY1|95",1.34310584120412,0.247136209353091,0.247136209336262,0.0956256877462671,"blue"
"ACY3|91703",0.0394777064471876,0.842600054851733,0.842600054848573,-0.0793127049741966,"red"
"ACYP1|97",5.21242056370308,0.0229178854480906,0.0229178854230622,-0.229257161994473,"green"
"ACYP2|98",1.58505243010749,0.208723874977284,0.208723874959313,0.0824632140133419,"blue"
"ADA|100",9.49337319934785,0.00219587523263252,0.00219587520621067,-0.375949744643862,"yellow"
"ADAD2|161931",0.796658421602912,0.372599414391426,0.372599414377925,0.232917880619292,"brown"
"ADAL|161823",0.0246188159552292,0.875394965583841,0.875394965581345,0.00816685939113171,"grey"
"ADAM10|102",0.984839077357062,0.321570367600529,0.321570367585751,-0.115564080445612,"turquoise"
"ADAM11|4185",0.130170538791494,0.718434123224018,0.718434123218321,0.0411817284178166,"green"
"ADAM12|8038",10.8642934195014,0.00106241134436561,0.00106241131786056,-0.551206912753203,"yellow"
"ADAM15|8751",2.97359202448357,0.0853591375530277,0.0853591375307928,-0.0988274561407554,"blue"
"ADAM17|6868",4.0018837901196,0.0460836298634688,0.0460836298395356,-0.148171485771874,"turquoise"
"ADAM19|8728",0.214714208775321,0.643333927380487,0.643333927373212,-0.0672378937542657,"yellow"
"ADAM20|8748",0.000498484275656265,0.982197755527795,0.982197755527438,-0.00504852267862497,"green"
"ADAM21|8747",0.231101915005248,0.630955929967506,0.630955929959864,-0.114951513985918,"turquoise"
"ADAM21P1|145241",0.22506487181646,0.635455874273391,0.635455874265618,0.15501974003607,"turquoise"
"ADAM2|2515",0.99479046746131,0.319140545250828,0.31914054523598,-0.54151843884646,"grey"
"ADAM22|53616",1.01142861044712,0.315131728312699,0.315131728297744,0.210253804780622,"brown"
"ADAM23|8745",1.45084162543852,0.229061721857841,0.229061721840479,-0.253632578558551,"yellow"
"ADAM28|10863",0.0721704072592698,0.788332540391353,0.788332540387091,-0.0490103589705715,"red"
"ADAM32|203102",2.84310987419523,0.0924986383978764,0.0924986383759259,0.462822228844336,"grey"
"ADAM33|80332",1.87293715956387,0.171860335904898,0.171860335885766,0.251063710087723,"brown"
"ADAM6|8755",0.00415718193680234,0.948621291732395,0.948621291731368,-0.0187885662208096,"red"
"ADAM7|8756",0.863662504293739,0.35324208231804,0.353242082304079,0.505567605674199,"grey"
"ADAM8|101",2.96930615722841,0.0855838869390061,0.0855838869167809,-0.208235202552288,"red"
"ADAM9|8754",1.73077794164415,0.189019161977168,0.189019161958584,-0.145101042184969,"turquoise"
"ADAMDEC1|27299",1.46949519033095,0.226097237873045,0.226097237855596,-0.302439928102574,"red"
"ADAMTS10|81794",0.568136605909814,0.451416727195737,0.451416727184183,-0.115722167200414,"yellow"
"ADAMTS12|81792",0.0208206602851606,0.885336821027431,0.885336821025132,-0.0272973135310828,"yellow"
"ADAMTS13|11093",1.14904704706442,0.284355610969597,0.28435561095381,-0.13488620213394,"green"
"ADAMTS14|140766",5.88163284276892,0.0157153583516298,0.0157153583262277,-0.466410743891089,"yellow"
"ADAMTS15|170689",0.876790184559732,0.349612847194208,0.349612847180153,0.207361221323965,"brown"
"ADAMTS16|170690",5.07433565790752,0.0247919965634645,0.0247919965386186,-0.587528466645854,"yellow"
"ADAMTS17|170691",3.74681855030396,0.0535694693531852,0.0535694693295928,0.195131063108741,"grey"
"ADAMTS18|170692",0.000171931449796197,0.989544365746824,0.989544365746615,0.00472966074664777,"yellow"
"ADAMTS19|171019",0.114252545252722,0.735520170934745,0.7355201709294,-0.113138680648943,"grey"
"ADAMTS1|9510",1.06735470876468,0.302129866497574,0.302129866482273,0.196206087754238,"yellow"
"ADAMTS2|9509",1.61583082806598,0.204367739435581,0.204367739417476,-0.22931832401567,"yellow"
"ADAMTS3|9508",1.64167585927523,0.200792696944103,0.200792696925888,0.203534808669107,"grey"
"ADAMTS4|9507",0.111473025561754,0.738637598275893,0.738637598270613,-0.0923659523337577,"yellow"
"ADAMTS5|11096",0.4581952254315,0.498836036500101,0.498836036489645,0.122104980191127,"brown"
"ADAMTS6|11174",1.75926192181089,0.1854272374256,0.185427237406904,-0.222695511572124,"yellow"
"ADAMTS7|11173",1.26294727883777,0.261726826615124,0.261726826598704,-0.126265782275978,"yellow"
"ADAMTS8|11095",2.44130224933083,0.118920616066804,0.118920616045853,0.234944855142241,"brown"
"ADAMTS9|56999",1.47654592791779,0.224988762576015,0.224988762558531,0.18172581690895,"brown"
"ADAMTSL1|92949",9.93294199779406,0.00173809782697798,0.00173809780052236,0.831611367984842,"brown"
"ADAMTSL2|9719",0.731516910282218,0.392872708677991,0.392872708665023,-0.117317502793497,"yellow"
"ADAMTSL3|57188",0.00755411208294452,0.930780394895666,0.930780394894278,-0.0155881672403453,"brown"
"ADAMTSL4|54507",0.649429443059101,0.4207663487143,0.420766348702013,0.122059005694742,"yellow"
"ADAMTSL5|339366",1.39644850933559,0.237978349544618,0.237978349527519,0.170024196554352,"yellow"
"ADAP1|11033",2.02349137041235,0.155614475195351,0.155614475175684,-0.169526566987013,"yellow"
"ADAP2|55803",9.23781384192224,0.00251674956076881,0.00251674953437053,-0.305834429244603,"red"
"ADAR|103",1.81302975054201,0.178861176728391,0.178861176709483,-0.0710239112741977,"turquoise"
"ADARB1|104",9.03551544928187,0.00280438762094183,0.00280438759456481,0.199011761907778,"grey"
"ADARB2|105",0.140886713154522,0.707587900921894,0.707587900915971,0.107015334241348,"grey"
"ADAT1|23536",0.00337331365290486,0.953711951635096,0.953711951634168,0.00674067091100827,"turquoise"
"ADAT2|134637",0.0108812080020084,0.916970031511516,0.91697003150986,-0.0110580101330093,"green"
"ADAT3|113179",0.00596610551448899,0.938468432533508,0.938468432532275,0.00970290801805085,"blue"
"ADC|113451",0.443413397733915,0.505839944956114,0.505839944945822,-0.0541874595161209,"green"
"ADCK1|57143",0.251884859898521,0.616010293070331,0.616010293062471,0.0325949643901202,"blue"
"ADCK2|90956",0.00418147761988486,0.948471584020953,0.948471584019908,0.00324296525835344,"blue"
"ADCK4|79934",1.54755311342851,0.21418109468662,0.214181094668814,0.0717244976345626,"grey"
"ADCK5|203054",5.79076123056895,0.0165354946212514,0.0165354945958185,-0.245464040051441,"green"
"ADCY10|55811",0.00322843831580361,0.954715741494705,0.954715741493799,-0.0119844708300589,"grey"
"ADCY1|107",0.121163429551845,0.727948004979729,0.72794800497423,0.0624425021585644,"turquoise"
"ADCY2|108",1.3106022139551,0.252928433808599,0.252928433791931,0.171960299909297,"brown"
"ADCY3|109",0.0255847538014764,0.872994424725272,0.872994424722725,-0.0156589958906697,"yellow"
"ADCY4|196883",0.485349156217776,0.486389270051711,0.486389270040971,-0.0936195220660272,"yellow"
"ADCY5|111",3.75643993091949,0.0532648273882483,0.0532648273646421,0.339965988918711,"brown"
"ADCY6|112",0.60877967057968,0.435680959158859,0.435680959146932,-0.0533674350523068,"grey"
"ADCY7|113",3.77874160468,0.0525657466970259,0.0525657466733879,-0.210115648652488,"red"
"ADCY9|115",1.8140133803625,0.178743595571034,0.178743595552123,-0.123528086846584,"yellow"
"ADCYAP1|116",0.0435893078763593,0.834719600705602,0.834719600702269,0.0646039266576333,"yellow"
"ADCYAP1R1|117",3.19299114084597,0.0746654913217478,0.0746654912990753,0.624449655410383,"brown"
"ADD1|118",11.4491160623532,0.000781466736631925,0.000781466710106926,0.105126150309388,"brown"
"ADD2|119",10.0125510045498,0.00166621516807003,0.00166621514160892,-0.823388401438853,"grey"
"ADD3|120",1.47556266645897,0.22514295209718,0.225142952079704,0.162207126072536,"black"
"ADH1A|124",0.300241216611411,0.584018229740964,0.584018229732411,-0.174266367789312,"yellow"
"ADH1B|125",2.98514889695399,0.0847562853220011,0.0847562852997428,0.403733097744154,"yellow"
"ADH1C|126",0.0582666420569954,0.809373001733103,0.809373001729267,0.0454383122050315,"grey"
"ADH4|127",0.0817054433182753,0.775142725605323,0.775142725600604,0.0939819599847085,"grey"
"ADH5|128",13.4941830039119,0.000269784363442625,0.000269784336883738,0.270845762944029,"brown"
"ADH6|130",4.38356706401468,0.036877597208604,0.0368775971842689,0.727708430984889,"grey"
"ADHFE1|137872",2.98832159055254,0.0845915944206456,0.0845915943983792,0.2577058860047,"green"
"ADI1|55256",9.83758143257956,0.00182837271707968,0.00182837269063085,0.167646331191595,"blue"
"ADIPOR1|51094",0.0973858749931248,0.755142212903495,0.755142212898551,-0.01446456601394,"grey"
"ADIPOR2|79602",4.38010010094998,0.036951883999724,0.0369518839753917,0.0941195285806113,"grey"
"ADK|132",4.63099154582763,0.031960713323496,0.0319607132989395,-0.120315503702797,"magenta"
"ADM|133",10.2699675060367,0.00145381794627696,0.00145381791980048,-0.554615097656264,"grey"
"ADM2|79924",2.5210273235817,0.113079283709601,0.113079283688436,0.19918171495177,"blue"
"ADNP2|22850",0.00524091497977466,0.942322205510672,0.942322205509528,-0.00387738836430174,"turquoise"
"ADNP|23394",1.21974301875609e-05,0.997215043092046,0.997215043092006,-0.000192779005750765,"turquoise"
"ADO|84890",1.37433402732003,0.241723797770014,0.241723797753013,0.0450560903647474,"turquoise"
"ADORA1|134",3.63027037995241,0.057413776825911,0.0574137768024571,-0.320710262899849,"yellow"
"ADORA2A|135",1.55620291558139,0.212907384983214,0.212907384965368,-0.114861140915444,"red"
"ADORA2B|136",2.0016964730921,0.157853785283762,0.15785378526417,-0.259075584474889,"black"
"ADORA3|140",0.951837901025569,0.329805592611063,0.329805592596498,-0.141550823599129,"yellow"
"ADPGK|83440",16.514803454519,5.74841688835913e-05,5.74841423154338e-05,0.344247066137759,"grey"
"ADPRH|141",1.64914069032979,0.199773883996453,0.199773883978203,0.130592928444024,"grey"
"ADPRHL1|113622",0.0434456478397292,0.83498801672956,0.834988016726245,-0.0338890190127685,"grey"
"ADPRHL2|54936",0.00577721072285661,0.939448443432363,0.939448443431149,-0.00349157153747193,"blue"
"ADRA1A|148",7.79096319224834,0.00548690967982575,0.00548690965364329,0.680420957721855,"brown"
"ADRA1B|147",1.26274460438481,0.261765049054604,0.261765049038189,0.275363232887165,"yellow"
"ADRA1D|146",14.9978393402497,0.000124542575220278,0.000124542548654016,1.03191629617664,"brown"
"ADRA2A|150",0.145816889741107,0.702755782960799,0.702755782954777,0.0717447983476109,"grey"
"ADRA2B|151",5.63838741584616,0.0180134951441176,0.01801349511878,0.360051409270989,"brown"
"ADRA2C|152",6.57833850944013,0.010664305896157,0.0106643058703346,0.440684273701231,"brown"
"ADRB1|153",5.16924733364671,0.0234870927615431,0.0234870927365444,0.277188074618499,"grey"
"ADRB2|154",3.51976928706071,0.0613244122372951,0.0613244122140491,-0.185710117938886,"grey"
"ADRB3|155",4.05963647169601,0.0445613039565926,0.0445613039328,0.704379457922099,"brown"
"ADRBK1|156",0.662266301132269,0.416215624533168,0.416215624520779,0.043888497557008,"blue"
"ADRBK2|157",0.513073792785401,0.474203727793038,0.474203727782015,0.0600143389236187,"turquoise"
"ADRM1|11047",3.17333745468345,0.0755617034438612,0.0755617034212251,-0.0892025728576904,"blue"
"ADSL|158",0.871336319671696,0.351114391167995,0.351114391153984,-0.0442083618378248,"pink"
"ADSS|159",7.1606985331826,0.00773914866205961,0.00773914863603553,-0.143761540328446,"turquoise"
"ADSSL1|122622",1.96200467500711,0.162027059893649,0.162027059874196,-0.127265343071486,"grey"
"AEBP1|165",1.40131582058569,0.237163501672577,0.237163501655451,-0.167227919170987,"yellow"
"AEBP2|121536",0.00484380795693558,0.944546707445306,0.944546707444175,0.003575695947859,"turquoise"
"AEN|64782",2.76637500434194,0.0969994018237334,0.0969994018019603,0.13494427993418,"grey"
"AES|166",0.799889964179427,0.371631283725461,0.371631283711958,0.0540460564482306,"blue"
"AFAP1|60312",0.370098105039825,0.543275016814281,0.543275016804841,0.038540771819715,"turquoise"
"AFAP1L1|134265",0.681536186861934,0.409520314536463,0.409520314523903,0.0962220819044859,"yellow"
"AFAP1L2|84632",1.10635270542773,0.293472437063607,0.293472437048071,0.144109867663239,"brown"
"AFARP1|246182",0.522017488882258,0.470378787371712,0.470378787360602,0.145017987762701,"grey"
"AFF1|4299",2.11395653546734,0.146697828628033,0.146697828608064,0.0996264100142419,"turquoise"
"AFF2|2334",5.01128186801568,0.0256984092419429,0.0256984092170792,0.435857797813571,"brown"
"AFF3|3899",9.52655216412317,0.00215739028557546,0.00215739025915063,0.652755445989648,"grey"
"AFF4|27125",3.19103819287946,0.0747540312581604,0.0747540312354901,0.125712953112037,"turquoise"
"AFG3L1|172",3.78146128096446,0.0524811634726618,0.0524811634490195,-0.176555607354789,"green"
"AFG3L2|10939",1.0176453157304,0.313650834041431,0.313650834026441,-0.0505139793898817,"turquoise"
"AFMID|125061",0.00288487758310171,0.957190552310689,0.957190552309838,-0.00413777441531415,"pink"
"AFP|174",0.00264718916117313,0.95899090868682,0.958990908685958,-0.0203294618255219,"magenta"
"AFTPH|54812",4.36835066700435,0.0372048118970695,0.0372048118727534,0.104132671414028,"turquoise"
"AG2|387763",0.00659549554176648,0.935310975193518,0.935310975192222,0.0159907996190913,"yellow"
"AGA|175",9.81662105952127,0.00184884680644832,0.00184884678000097,0.210105405952635,"grey"
"AGAP11|119385",0.1697787332895,0.680515782821461,0.680515782814972,0.0689846166868406,"green"
"AGAP1|116987",0.00408916399683646,0.949042764157958,0.949042764156931,-0.00442519359283544,"turquoise"
"AGAP2|116986",1.62150842663289,0.203575978296887,0.203575978278758,-0.162271454233118,"red"
"AGAP3|116988",5.9985356130538,0.014719658559485,0.0147196585339336,-0.134654093732578,"green"
