"","c(1:nrow(cleanDat))","rownames(cleanDat)","net$colors","kMEmagenta","kMEturquoise","kMEblack","kMEred","kMEbrown","kMEyellow","kMEgreen","kMEblue","kMEpink","kMEtableSortVector"
"NDUFS1|4719",10379,"NDUFS1|4719","turquoise",0.245288532319393,0.799299072787962,-0.202232253406174,-0.0790179952379106,-0.150252249084044,-0.184441656422143,-0.557650901789286,-0.698340858647682,-0.450239110322234,"M1 turquoise|0.7993"
"CHD8|57680",3311,"CHD8|57680","turquoise",0.105661962925799,0.799148086825179,-0.00292186533104175,0.040960794310255,-0.0176202060562622,-0.109075980168766,-0.25594044067354,-0.71684429467525,-0.52706499208171,"M1 turquoise|0.7991"
"GIGYF2|26058",6280,"GIGYF2|26058","turquoise",0.0321895050678763,0.799115168437308,-0.0916358286702865,-0.028515141208383,-0.0289991401241233,-0.162191168259214,-0.428247583568223,-0.711155048800412,-0.536685334395141,"M1 turquoise|0.7991"
"BDP1|55814",1360,"BDP1|55814","turquoise",0.12923651675796,0.798778859689771,-0.0642010666445995,-0.00351157068016224,-0.0357891987642537,-0.053788935648763,-0.236968647496644,-0.751605566967933,-0.372131138088355,"M1 turquoise|0.7988"
"PLEKHM3|389072",11789,"PLEKHM3|389072","turquoise",0.0105551908193879,0.798648653167026,0.0335870879829024,0.00145622689532292,0.0563495757022475,-0.0281514927018356,-0.366795889121724,-0.751584589790577,-0.544797261514189,"M1 turquoise|0.7986"
"KIAA1715|80856",8078,"KIAA1715|80856","turquoise",0.223506763590475,0.798000337387849,-0.0687535182039438,0.0442150335177659,0.0087789581446793,-0.0157437318562162,-0.451333899670893,-0.752019182501349,-0.503758344062686,"M1 turquoise|0.798"
"HERC1|8925",6922,"HERC1|8925","turquoise",-0.0704596505200492,0.797842635796499,0.151341641649093,0.137393624503407,0.189598457899868,0.120717292309442,-0.272956470939907,-0.801015298671344,-0.643130593208387,"M1 turquoise|0.7978"
"SPG11|80208",14693,"SPG11|80208","turquoise",0.0188676807581157,0.797392046889648,-0.0905604104817708,-0.0582397250486434,-0.0622838233634087,-0.226746927059191,-0.401271305756599,-0.700201003100383,-0.514782696099134,"M1 turquoise|0.7974"
"RAPGEF2|9693",12708,"RAPGEF2|9693","turquoise",0.0920315532022703,0.797258813141115,-0.10491914052341,0.0331738999179086,-0.0821050202738711,-0.0410082875616897,-0.267232489405182,-0.713591053856467,-0.556554456213488,"M1 turquoise|0.7973"
"ARHGEF12|23365",875,"ARHGEF12|23365","turquoise",0.0322253799193749,0.796866004049457,-0.00183095819194922,0.0199620546732452,0.00234559012662084,-0.0608170767115883,-0.481225206882773,-0.748302970739328,-0.530015875857808,"M1 turquoise|0.7969"
"PAR5|8123",11151,"PAR5|8123","turquoise",-0.00384658828305748,0.79686104590082,0.00495710355907101,0.0705038767587549,0.0729437294031025,-0.00533808475807283,-0.277701221734178,-0.778348158558137,-0.561025586982511,"M1 turquoise|0.7969"
"C10orf118|55088",1548,"C10orf118|55088","turquoise",0.0683268525496154,0.796598828481223,-0.196610519566822,-0.0476859758677244,-0.0775919731170274,-0.210610757757456,-0.424073502902081,-0.719401265118679,-0.554951527243394,"M1 turquoise|0.7966"
"TMEM184C|55751",15678,"TMEM184C|55751","turquoise",0.162617475983132,0.796595130944179,-0.0831341731358774,-0.00829842468418458,-0.11149879015379,-0.160991022494675,-0.441217375474998,-0.709160417720266,-0.372666763165655,"M1 turquoise|0.7966"
"SMARCA5|8467",14418,"SMARCA5|8467","turquoise",0.185213536756993,0.795812117316977,0.0574884867862129,0.125637777338195,0.0124301090259653,0.0310319994649137,-0.353797573200257,-0.763982560771438,-0.387569721545861,"M1 turquoise|0.7958"
"VPS13B|157680",16722,"VPS13B|157680","turquoise",0.271454754505385,0.795493966700171,-0.160668493743994,0.0150273276135157,-0.174397850937985,-0.100649963703179,-0.277827936885694,-0.688331102049131,-0.4528512070756,"M1 turquoise|0.7955"
"SNX13|23161",14556,"SNX13|23161","turquoise",0.167018016760936,0.795171131943352,-0.096100741173926,-0.0305350719821416,-0.0791380504054822,-0.138248895085469,-0.405195537587785,-0.731501718588696,-0.428120123062163,"M1 turquoise|0.7952"
"SPTLC2|9517",14755,"SPTLC2|9517","turquoise",0.1231622621418,0.795153853265372,-0.0987258643874854,0.066435152236382,-0.0109438940149632,-0.0734253779297396,-0.536858726231808,-0.745057265540413,-0.52349558871014,"M1 turquoise|0.7952"
"ARID2|196528",895,"ARID2|196528","turquoise",0.0617368655906178,0.794360524858581,-0.0877628806744177,-0.0812078124406739,-0.0843085384421524,-0.170363842014897,-0.308250566109644,-0.734436148603779,-0.415967682344898,"M1 turquoise|0.7944"
"BRPF3|27154",1482,"BRPF3|27154","turquoise",0.163253962098229,0.794295436339581,-0.201474020265964,-0.136827593011635,-0.184547698370442,-0.254147462854988,-0.33879756800964,-0.6831861474724,-0.423113263858203,"M1 turquoise|0.7943"
"GTF2I|2969",6734,"GTF2I|2969","turquoise",0.112113036856532,0.794141718602007,0.00258419652802422,0.0164467236481858,0.00459034477131722,-0.0523276688010599,-0.351853562970827,-0.764484263408385,-0.439658018090592,"M1 turquoise|0.7941"
"SMG1|23049",14442,"SMG1|23049","turquoise",0.114885766688934,0.794056853115783,0.103354366534215,0.184302193039981,0.0410103789404508,0.0431512002512396,0.00389553774132941,-0.78016413870362,-0.498125814608527,"M1 turquoise|0.7941"
"ZNF148|7707",17261,"ZNF148|7707","turquoise",0.196759586781084,0.79333275276778,-0.0738829476894654,0.0438597115729966,0.00351361651447891,-0.00972506957479721,-0.529438401769936,-0.764901811763464,-0.43509927605722,"M1 turquoise|0.7933"
"PHC3|80012",11525,"PHC3|80012","turquoise",0.0840901598437201,0.792991343780088,0.0422629592479148,0.123804359664372,0.0624513756677951,0.0350590232440038,-0.315670944315559,-0.792934069778981,-0.518272371028371,"M1 turquoise|0.793"
"ALS2|57679",535,"ALS2|57679","turquoise",0.292268720052286,0.79278250653501,-0.0689766719814455,0.0852280202633569,-0.0896370848444237,-0.0382752634241722,-0.20262364984346,-0.718144210948256,-0.439403269848703,"M1 turquoise|0.7928"
"IDE|3416",7356,"IDE|3416","turquoise",0.0474324707592836,0.791522664373994,-0.0981228090222924,-0.00185548810685734,0.0151510134220243,-0.13539374317937,-0.54899389532676,-0.741210803717466,-0.590768023100783,"M1 turquoise|0.7915"
"KIAA1012|22878",8026,"KIAA1012|22878","turquoise",0.102107098704729,0.791380372566753,-0.0499529980384207,0.0147537349018175,0.0144314933102886,-0.0982596752829253,-0.355062426136253,-0.752613894508187,-0.45829873295911,"M1 turquoise|0.7914"
"FNIP2|57600",5906,"FNIP2|57600","turquoise",0.175702467649146,0.791177011667048,-0.139897060358908,-0.0777551827807709,-0.161087779832047,-0.183721257512191,-0.314696071660458,-0.698448616519667,-0.253117822643421,"M1 turquoise|0.7912"
"ZNF699|374879",17634,"ZNF699|374879","turquoise",-0.009908856698915,0.790780596509315,0.150785022053586,0.225679129577412,0.230677313322231,0.154583207157832,-0.284667630297732,-0.780584435657286,-0.608024341636334,"M1 turquoise|0.7908"
"ATR|545",1175,"ATR|545","turquoise",0.327696571243061,0.790708044866273,-0.156139558329288,0.04184127618445,-0.239060361396506,-0.160278162662168,-0.283345356555586,-0.67510800747561,-0.357888566056598,"M1 turquoise|0.7907"
"INTS2|57508",7598,"INTS2|57508","turquoise",0.0571442668176943,0.7903684359079,0.131634547690152,0.17759574071482,0.206281656001358,0.0999497395190265,-0.281121586534488,-0.781491612951692,-0.492922313865479,"M1 turquoise|0.7904"
"UTRN|7402",16643,"UTRN|7402","turquoise",0.104483747936083,0.78998606541921,-0.216261994963763,-0.128030478588941,-0.202213044440605,-0.237149622538774,-0.371288793902258,-0.649412525122736,-0.412287746607674,"M1 turquoise|0.79"
"TRRAP|8295",16150,"TRRAP|8295","turquoise",0.232959503694993,0.789783106425048,-0.0638404727395417,0.0193407957089611,-0.085282920661295,-0.0611839078500896,-0.27887964894377,-0.725157253608411,-0.458013042499979,"M1 turquoise|0.7898"
"G2E3|55632",6063,"G2E3|55632","turquoise",0.26236288313957,0.789662080985459,-0.140741609791525,-0.0242863182652182,-0.10566857646871,-0.115871667937277,-0.378442012113949,-0.745638687468594,-0.34295208176557,"M1 turquoise|0.7897"
"KLHL9|55958",8219,"KLHL9|55958","turquoise",0.0107966067552242,0.789591508036522,-0.0385871329105419,-0.034043706242655,-0.0294767871126076,-0.174540043797014,-0.435981995555767,-0.719218914009878,-0.487687681587062,"M1 turquoise|0.7896"
"PPP2R5E|5529",12105,"PPP2R5E|5529","turquoise",0.283294300596682,0.789460087245387,-0.0310537451551671,0.149114032205279,0.0187695992818843,0.0736235547727073,-0.54245797583306,-0.758422074146252,-0.453909940438918,"M1 turquoise|0.7895"
"EEA1|8411",4801,"EEA1|8411","turquoise",0.108124450118987,0.789260970730146,-0.0834639138031915,0.0964459558331255,0.0479634748000062,0.0501287536202202,-0.463858869286206,-0.791464137977702,-0.540027345133137,"M1 turquoise|0.7893"
"KIAA0586|9786",8007,"KIAA0586|9786","turquoise",0.12148655751068,0.789259984772043,-0.0199975190322084,-0.0254897404453427,-0.0448816547302407,-0.155928532107901,-0.316063345844188,-0.717436941342182,-0.362398951319248,"M1 turquoise|0.7893"
"SGK196|84197",13873,"SGK196|84197","turquoise",0.120349217472331,0.788974180299577,-0.0645335517947032,0.0620968487257479,-0.0033249698824374,-0.0617236475838073,-0.416148191330148,-0.731503597817454,-0.542854529812453,"M1 turquoise|0.789"
"UBR1|197131",16452,"UBR1|197131","turquoise",-0.0590078065181603,0.789031771209911,0.0871125605429965,0.129039308535933,0.169359953728059,0.0523710463315369,-0.442160053764267,-0.793479113747565,-0.708626861544735,"M1 turquoise|0.789"
"APPBP2|10513",793,"APPBP2|10513","turquoise",-0.0236024461895682,0.78844030605894,-0.131953178414816,-0.112025071993917,-0.0393678665489034,-0.230912669209636,-0.541307314742042,-0.71773213581919,-0.534477923415357,"M1 turquoise|0.7884"
"C20orf94|128710",2094,"C20orf94|128710","turquoise",0.0665618661303724,0.788034536218574,0.000191297651543384,0.0760606138101028,0.00660450771546163,-0.0362694601042249,-0.231634514527382,-0.691957282057047,-0.56851421499567,"M1 turquoise|0.788"
"TRIM33|51592",16066,"TRIM33|51592","turquoise",0.132168860093143,0.787793293389035,-0.220606976093523,-0.113657111136748,-0.168149174938429,-0.219257474543784,-0.383615652863567,-0.702160696534119,-0.366622008116006,"M1 turquoise|0.7878"
"LANCL1|10314",8346,"LANCL1|10314","turquoise",0.149200946319814,0.787714039837414,-0.152647581869633,-0.0384377581498854,-0.0183904902617235,-0.102744134852423,-0.463775617412869,-0.708698601488433,-0.448063933704302,"M1 turquoise|0.7877"
"MSI2|124540",9931,"MSI2|124540","turquoise",0.158241118820307,0.787661925727211,-0.0476775668994528,0.0508765098403333,-0.0909140846311163,-0.0655580852913742,-0.284721117932272,-0.686737611326657,-0.460914015986074,"M1 turquoise|0.7877"
"RASA2|5922",12725,"RASA2|5922","turquoise",0.106952803787136,0.787724387396557,0.0924006925730755,0.260165327611237,0.107939197832919,0.121388665991248,-0.212986532383354,-0.775216855269158,-0.594057395840297,"M1 turquoise|0.7877"
"ANKIB1|54467",611,"ANKIB1|54467","turquoise",0.343351242466978,0.787424967719383,-0.155034956176657,0.0318694451559624,-0.151178062731076,-0.0688731494482094,-0.365044762555312,-0.718192763033356,-0.345654881297226,"M1 turquoise|0.7874"
"ZNF134|7693",17250,"ZNF134|7693","turquoise",0.145233147428524,0.786319988823293,0.0795862275928621,0.123536197301789,0.037927629426269,0.0298745125769657,-0.268772767671123,-0.733170852574628,-0.489225385143482,"M1 turquoise|0.7863"
"UBR3|130507",16454,"UBR3|130507","turquoise",-0.0273331425726415,0.785922917339901,-0.0930158172045034,-0.0879413443222699,0.0137697707072183,-0.142509045225078,-0.550563698999683,-0.742784772565228,-0.591149733363326,"M1 turquoise|0.7859"
"TAF2|6873",15137,"TAF2|6873","turquoise",0.418095100100288,0.785673370781702,-0.186592575327988,0.0567061670798942,-0.205166399067495,-0.0830315570475748,-0.280915106888767,-0.691729177150722,-0.300045021778342,"M1 turquoise|0.7857"
"SLK|9748",14394,"SLK|9748","turquoise",0.113387126802713,0.785148027236156,-0.0812408684748275,0.0738185992692159,0.0449912561595831,-0.00764341616565911,-0.347531624243854,-0.787179802692509,-0.445794476311526,"M1 turquoise|0.7851"
"CLTC|1213",3531,"CLTC|1213","turquoise",0.211158708932814,0.785049531755187,-0.253998984239286,-0.091783578628276,-0.228894243290197,-0.225162909534619,-0.624633352949701,-0.640941494791192,-0.483202256754244,"M1 turquoise|0.785"
"CXADR|1525",4005,"CXADR|1525","turquoise",0.273161000125453,0.78485947841505,-0.00628836001017767,0.10936350316077,-0.0562209291686308,-0.0571711778031644,-0.379248708128381,-0.738744957394603,-0.402677588103653,"M1 turquoise|0.7849"
"GOLGA4|2803",6440,"GOLGA4|2803","turquoise",0.266468278640756,0.784790531014797,-0.231220637523661,-0.0672440287057161,-0.257474145170987,-0.206886789400456,-0.357831523147893,-0.660676790597856,-0.378954183245619,"M1 turquoise|0.7848"
"TMTC2|160335",15823,"TMTC2|160335","turquoise",0.124557635013365,0.784683550072141,-0.126205774853121,0.00565760984248635,-0.0638860523666911,-0.133695617532154,-0.278984360304903,-0.712459410692766,-0.455211358967638,"M1 turquoise|0.7847"
"UEVLD|55293",16483,"UEVLD|55293","turquoise",0.128690748839875,0.784737564452403,-0.10019627933575,0.0894770313082472,0.0308060691054216,-0.0211839342521625,-0.513545750866124,-0.73079539232444,-0.637206048795706,"M1 turquoise|0.7847"
"DDX21|9188",4266,"DDX21|9188","turquoise",0.281770290546268,0.784392512831443,-0.180555978327664,0.0036647500150811,-0.198467167999769,-0.13625131942269,-0.421293332929365,-0.713330790263047,-0.308010632483814,"M1 turquoise|0.7844"
"SEC24A|10802",13665,"SEC24A|10802","turquoise",0.179987119693741,0.784420398284057,-0.191396371000999,-0.00947284043850449,-0.162823276276629,-0.146966489296083,-0.538741656545706,-0.702702718822386,-0.527684446029435,"M1 turquoise|0.7844"
"TMF1|7110",15796,"TMF1|7110","turquoise",0.117784925329168,0.784266883392036,-0.104431045814167,0.0507481385813289,-0.092797683455548,-0.0813529884584941,-0.359898453872325,-0.731608449035837,-0.556069291527805,"M1 turquoise|0.7843"
"CPD|1362",3755,"CPD|1362","turquoise",0.0999821192841097,0.783356882215403,-0.0789931892023474,-0.035597326223577,-0.0958976814992493,-0.169575532453682,-0.615999024569497,-0.726086057571194,-0.430791688514102,"M1 turquoise|0.7834"
"SUZ12|23512",15038,"SUZ12|23512","turquoise",0.347266432615462,0.782655831949328,-0.0674108205668992,0.0672946521958878,-0.135967268505152,-0.0541981571025094,-0.353976887066171,-0.728786411728561,-0.320120795766654,"M1 turquoise|0.7827"
"TTBK2|146057",16221,"TTBK2|146057","turquoise",-0.127974665613885,0.782717664450675,0.130038050588182,0.157132174730963,0.238255935359637,0.131125881523922,-0.335963326137656,-0.791124075754369,-0.716508616556297,"M1 turquoise|0.7827"
"ARID4A|5926",899,"ARID4A|5926","turquoise",0.0250536357344191,0.78245056652509,0.135998314674472,0.192451772213051,0.211474179757518,0.132376363741689,-0.223775734264713,-0.819494284462178,-0.461547999415679,"M1 turquoise|0.7825"
"BICC1|80114",1390,"BICC1|80114","turquoise",0.250623388513344,0.781895198877204,-0.0520914987373109,0.0926034159796779,-0.0575321744387946,0.0423478619858373,-0.300684430685702,-0.686766185334675,-0.394065857649422,"M1 turquoise|0.7819"
"RFX7|64864",12923,"RFX7|64864","turquoise",0.0438099062351103,0.781943245383453,0.101683642828208,0.1438590895164,0.157096822653304,0.0512677501388549,-0.306979732917825,-0.794716183312599,-0.407658150591378,"M1 turquoise|0.7819"
"SPOPL|339745",14727,"SPOPL|339745","turquoise",0.15210440244366,0.780987904012673,-0.13500088023554,-0.0606719208500155,-0.120595670409312,-0.134624033996292,-0.397562342763025,-0.721959808153825,-0.346514395032852,"M1 turquoise|0.781"
"APPL1|26060",794,"APPL1|26060","turquoise",0.304807701025731,0.78069620951401,-0.0932674252141238,0.105846404631284,-0.064683930038798,0.0227389711847321,-0.43961914950721,-0.748444545508118,-0.33568749861814,"M1 turquoise|0.7807"
"RQCD1|9125",13341,"RQCD1|9125","turquoise",0.374793359634607,0.780606686479795,-0.106265645156201,0.0998681171798978,-0.157348476023656,-0.0315828894955244,-0.327488376546349,-0.691042387688185,-0.393518849007223,"M1 turquoise|0.7806"
"ATP11B|23200",1095,"ATP11B|23200","turquoise",0.289928618544787,0.780411860292277,-0.332138664126576,-0.211919806393359,-0.349045837294282,-0.333708549150504,-0.428114637139357,-0.62789988978878,-0.287238759675939,"M1 turquoise|0.7804"
"DHX9|1660",4399,"DHX9|1660","turquoise",0.348516125016036,0.78024580093123,-0.12278706188489,0.0148940718702443,-0.185744318551262,-0.138691934658128,-0.38595577190206,-0.672050679245019,-0.312124699709416,"M1 turquoise|0.7802"
"USP32|84669",16603,"USP32|84669","turquoise",0.185846855302539,0.780221179218783,0.00657261989812719,0.0876950698762837,-0.0603977940837577,0.00731168872774109,-0.384195214727826,-0.706939474922604,-0.498927635762873,"M1 turquoise|0.7802"
"LEMD3|23592",8423,"LEMD3|23592","turquoise",0.137749602452843,0.780096432060171,-0.0581754364023434,0.07250147369862,-0.0488081162596625,-0.0370681184246053,-0.375228637312555,-0.756908988969102,-0.453124683616827,"M1 turquoise|0.7801"
"PRKDC|5591",12207,"PRKDC|5591","turquoise",0.265337644810855,0.779924841479721,-0.0750321812538183,0.0965468542419978,-0.0602390525459942,-0.0376620777172214,-0.396268968997405,-0.721407729544163,-0.362322740446501,"M1 turquoise|0.7799"
"SERINC3|10955",13755,"SERINC3|10955","turquoise",0.0157345385035342,0.779286006891151,0.0360456029618964,0.0778875877937597,0.107762135821484,0.0564436873932356,-0.552903737667101,-0.75282352919841,-0.575516413628749,"M1 turquoise|0.7793"
"ATF7IP|55729",1063,"ATF7IP|55729","turquoise",0.0781493693103697,0.778890848463561,0.0777394038018058,0.216250554377902,0.162420413465701,0.107276130344682,-0.391776592925811,-0.774962492706709,-0.518631226534805,"M1 turquoise|0.7789"
"CAPRIN1|4076",2636,"CAPRIN1|4076","turquoise",0.350769899136666,0.778870400373343,-0.234505489068235,-0.0826739866497861,-0.24843852048419,-0.184960077807719,-0.523213285297013,-0.650105190630926,-0.216812378014003,"M1 turquoise|0.7789"
"XIAP|331",16959,"XIAP|331","turquoise",0.127654551098617,0.778784620120791,-0.266595459904526,-0.194304514495913,-0.231307759648117,-0.308283958598158,-0.500395423233022,-0.66112496260322,-0.386653037636717,"M1 turquoise|0.7788"
"CTR9|9646",3954,"CTR9|9646","turquoise",0.15634499731196,0.778458520331391,-0.129459840771693,-0.0352637865347577,-0.179812305177641,-0.226166950650377,-0.513214580984423,-0.685732854544216,-0.393406704002159,"M1 turquoise|0.7785"
"ZNF420|147923",17429,"ZNF420|147923","turquoise",0.318065477104953,0.778516822743015,-0.255480579389141,-0.0659427417963086,-0.184872687348532,-0.217332488764572,-0.396713326547215,-0.654842738975442,-0.267801207641943,"M1 turquoise|0.7785"
"YLPM1|56252",17014,"YLPM1|56252","turquoise",0.00480666104968436,0.778262111838573,-0.0304862258900187,-0.0324907783673197,0.0140172375642114,-0.107227326274675,-0.314859073877618,-0.72696702233748,-0.551175302581819,"M1 turquoise|0.7783"
"SMAD5|4090",14407,"SMAD5|4090","turquoise",0.231495796839234,0.777956852269137,-0.0358712112881687,0.0535420167945126,-0.00153810652032284,0.0141352226464753,-0.359006014961785,-0.758109468849286,-0.276588204877027,"M1 turquoise|0.778"
"NUP160|23279",10825,"NUP160|23279","turquoise",0.110749641743859,0.777469644643063,0.203083790963286,0.231993274304529,0.160781246461587,0.13274428907836,-0.222268394914653,-0.80208647133362,-0.393256049566909,"M1 turquoise|0.7775"
